parameter_set,period_start,period_end,total_return,max_drawdown,sharpe_ratio,win_rate,total_trades,profit_factor,avg_hold_time_hours,final_capital,signals_generated,signals_executed,execution_time_seconds
"{'name': 'Config_47', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.354089975357056
"{'name': 'Config_47', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.81487202644348
"{'name': 'Config_47', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.53734254837036
"{'name': 'Config_48', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.671041011810303
"{'name': 'Config_48', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.398296117782593
"{'name': 'Config_48', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.586204528808594
"{'name': 'Config_48', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.9029757976532
"{'name': 'Config_48', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.567720651626587
"{'name': 'Config_49', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.613122701644897
"{'name': 'Config_49', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.198490381240845
"{'name': 'Config_49', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.388922929763794
"{'name': 'Config_49', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.836491107940674
"{'name': 'Config_49', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,21.005924463272095
"{'name': 'Config_50', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.051357746124268
"{'name': 'Config_50', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.20087480545044
"{'name': 'Config_50', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.44286274909973
"{'name': 'Config_50', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.963560819625854
"{'name': 'Config_50', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.46374225616455
